"ProbeID","Symbol","EntrezID","GeneName","IQR"
"204526_s_at","TBC1D8","11138","TBC1 domain family member 8",1.52118608275863
"219771_at","TBC1D8B","54885","TBC1 domain family member 8B",0.521086823594719
"212960_at","TBC1D9","23158","TBC1 domain family member 9",0.240221921856591
"212054_x_at","TBC1D9B","23061","TBC1 domain family member 9B",0.225891159003018
"203667_at","TBCA","6902","tubulin folding cofactor A",0.755006846769016
"201804_x_at","TBCB","1155","tubulin folding cofactor B",0.345191157907609
"202495_at","TBCC","6903","tubulin folding cofactor C",0.462093203827179
"206451_at","TBCCD1","55171","TBCC domain containing 1",0.124878772639818
"216128_at","TBCD","6904","tubulin folding cofactor D",0.21859360628775
"203714_s_at","TBCE","6905","tubulin folding cofactor E",0.4349190046883
"218520_at","TBK1","29110","TANK binding kinase 1",0.165455422286408
"205424_at","TBKBP1","9755","TBK1 binding protein 1",0.365515149528267
"201869_s_at","TBL1X","6907","transducin beta like 1 X-linked",0.66946477779823
"221428_s_at","TBL1XR1","79718","TBL1X/Y related 1",0.667732175476602
"211462_s_at","TBL1Y","90665","transducin beta like 1 Y-linked",0.187822424729049
"212685_s_at","TBL2","26608","transducin beta like 2",0.202605662278825
"209820_s_at","TBL3","10607","transducin beta like 3",0.177705847370725
"203135_at","TBP","6908","TATA-box binding protein",0.106939629377539
"208398_s_at","TBPL1","9519","TATA-box binding protein like 1",0.715768882234077
"220025_at","TBR1","10716","T-box brain transcription factor 1",0.27720217917746
"220789_s_at","TBRG4","9238","transforming growth factor beta regulator 4",0.311105494002152
"211274_at","TBX1","6899","T-box transcription factor 1",0.437084602063887
"207689_at","TBX10","347853","T-box transcription factor 10",0.411320795455915
"206838_at","TBX19","9095","T-box transcription factor 19",0.117168064456411
"221977_at","TBX2","6909","T-box transcription factor 2",0.320579619800617
"220684_at","TBX21","30009","T-box transcription factor 21",0.419354429891883
"219682_s_at","TBX3","6926","T-box transcription factor 3",0.123904205733773
"220634_at","TBX4","9496","T-box transcription factor 4",0.356498075563599
"211886_s_at","TBX5","6910","T-box transcription factor 5",0.385856500192445
"215122_at","TBX6","6911","T-box transcription factor 6",0.484929914175441
"207555_s_at","TBXA2R","6915","thromboxane A2 receptor",0.540599170403925
"208130_s_at","TBXAS1","6916","thromboxane A synthase 1",0.334627855239804
"206524_at","TBXT","6862","T-box transcription factor T",0.306448587270578
"212981_s_at","TCAF1","9747","TRPM8 channel associated factor 1",0.416143242212994
"205766_at","TCAP","8557","titin-cap",0.282161562278912
"216241_s_at","TCEA1","6917","transcription elongation factor A1",0.385889301363601
"203919_at","TCEA2","6919","transcription elongation factor A2",0.694316473001725
"204045_at","TCEAL1","9338","transcription elongation factor A like 1",0.190194830332384
"211276_at","TCEAL2","140597","transcription elongation factor A like 2",0.0832526893718311
"202371_at","TCEAL4","79921","transcription elongation factor A like 4",0.185428247309652
"217975_at","TCEAL9","51186","transcription elongation factor A like 9",0.737320232609616
"208144_s_at","TCEANC2","127428","transcription elongation factor A N-terminal and central domain containing 2",0.0885268493848668
"202396_at","TCERG1","10915","transcription elongation regulator 1",0.567355344741813
"208986_at","TCF12","6938","transcription factor 12",0.59660118424224
"207306_at","TCF15","6939","transcription factor 15",0.33495305367797
"212931_at","TCF20","6942","transcription factor 20",0.20598480995058
"204931_at","TCF21","6943","transcription factor 21",0.46518489842453
"214704_at","TCF25","22980","TCF25 ribosome quality control complex subunit",0.351763068325972
"213732_at","TCF3","6929","transcription factor 3",0.853127409126038
"212386_at","TCF4","6925","transcription factor 4",0.388266293913146
"205254_x_at","TCF7","6932","transcription factor 7",0.429024493368761
"221016_s_at","TCF7L1","83439","transcription factor 7 like 1",0.54643474649987
"212759_s_at","TCF7L2","6934","transcription factor 7 like 2",0.782325415504345
"204849_at","TCFL5","10732","transcription factor like 5",1.00546210921354
"213780_at","TCHH","7062","trichohyalin",0.0398630614531554
"218541_s_at","TCIM","56892","transcriptional and immune response regulator",0.346372054745171
"204158_s_at","TCIRG1","10312","T cell immune regulator 1, ATPase H+ transporting V0 subunit a3",0.694386683393483
"39318_at","TCL1A","8115","TCL1 family AKT coactivator A",0.392302785622926
"206413_s_at","TCL1B","9623","TCL1 family AKT coactivator B",0.304747183344105
"221624_at","TCL6","27004","T cell leukemia/lymphoma 6",0.286398241883068
"205513_at","TCN1","6947","transcobalamin 1",0.957096610917424
"204043_at","TCN2","6948","transcobalamin 2",1.11137810749928
"202384_s_at","TCOF1","6949","treacle ribosome biogenesis factor 1",0.508018407198104
"222011_s_at","TCP1","6950","t-complex 1",0.52605324777484
"220826_at","TCP10L","140290","t-complex 10 like",0.267768593464285
"207503_at","TCP10L3","6953","t-complex 10 like 3 (pseudogene)",0.625370016676763
"220378_at","TCP11","6954","t-complex 11",0.0859881796898279
"205796_at","TCP11L1","55346","t-complex 11 like 1",0.298697594943983
"203054_s_at","TCTA","6988","T cell leukemia translocation altered",0.129153011975799
"218584_at","TCTN1","79600","tectonic family member 1",0.351085214150457
"206438_x_at","TCTN2","79867","tectonic family member 2",0.120711636501888
"212121_at","TCTN3","26123","tectonic family member 3",0.238796643714516
"203743_s_at","TDG","6996","thymine DNA glycosylase",0.150163219213393
"205943_at","TDO2","6999","tryptophan 2,3-dioxygenase",0.0260459080302309
"219715_s_at","TDP1","55775","tyrosyl-DNA phosphodiesterase 1",0.0501760479146958
"202266_at","TDP2","51567","tyrosyl-DNA phosphodiesterase 2",0.0788471872317835
"221018_s_at","TDRD1","56165","tudor domain containing 1",0.0746588659957155
"215356_at","TDRD12","91646","tudor domain containing 12",0.148485679982477
"214028_x_at","TDRD3","81550","tudor domain containing 3",0.116530805172523
"213361_at","TDRD7","23424","tudor domain containing 7",0.556122098801314
"221053_s_at","TDRKH","11022","tudor and KH domain containing",0.152582914263505
"214600_at","TEAD1","7003","TEA domain transcription factor 1",0.618409079282062
"209454_s_at","TEAD3","7005","TEA domain transcription factor 3",0.0966978593029335
"41037_at","TEAD4","7004","TEA domain transcription factor 4",1.19151188982886
"206301_at","TEC","7006","tec protein tyrosine kinase",0.414338629766852
"204308_s_at","TECPR2","9895","tectonin beta-propeller repeat containing 2",0.272707858306417
"208336_s_at","TECR","9524","trans-2,3-enoyl-CoA reductase",0.636214846169727
"221296_at","TECTA","7007","tectorin alpha",0.288218784550454
"219556_at","TEDC2","80178","tubulin epsilon and delta complex 2",0.0978058396065364
"210167_s_at","TEF","7008","TEF transcription factor, PAR bZIP family member",0.485761902441038
"219146_at","TEFM","79736","transcription elongation factor, mitochondrial",0.185941263749116
"217711_at","TEK","7010","TEK receptor tyrosine kinase",0.157475408701323
"210323_at","TEKT2","27285","tektin 2",0.5640274048247
"209528_s_at","TELO2","9894","telomere maintenance 2",0.234274549105928
"205728_at","TENM1","10178","teneurin transmembrane protein 1",0.232711565201244
"219523_s_at","TENM3","55714","teneurin transmembrane protein 3",0.394873580317291
"213273_at","TENM4","26011","teneurin transmembrane protein 4",1.29225978314692
"202466_at","TENT4A","11044","terminal nucleotidyltransferase 4A",0.025370889649019
"221766_s_at","TENT5A","55603","terminal nucleotidyltransferase 5A",0.232137442647761
"220306_at","TENT5C","54855","terminal nucleotidyltransferase 5C",0.141979944187542
"205727_at","TEP1","7011","telomerase associated protein 1",0.108048146429085
"203449_s_at","TERF1","7013","telomeric repeat binding factor 1",1.08466177875226
"203611_at","TERF2","7014","telomeric repeat binding factor 2",0.339231685322669
"201174_s_at","TERF2IP","54386","TERF2 interacting protein",0.0616739772770529
"207199_at","TERT","7015","telomerase reverse transcriptase",0.74534185902916
"202720_at","TES","26136","testin LIM domain protein",0.552266474953395
"218872_at","TESC","54997","tescalcin",0.075239556663357
"204106_at","TESK1","7016","testis associated actin remodelling kinase 1",0.144965214632125
"205486_at","TESK2","10420","testis associated actin remodelling kinase 2",0.109000316606763
"219786_at","TESMIN","9633","testis expressed metallothionein like protein",0.0632352551459769
"219724_s_at","TESPA1","9840","thymocyte expressed, positive selection associated 1",0.193227846467782
"214862_x_at","TET1","80312","tet methylcytosine dioxygenase 1",0.174498689398843
"214754_at","TET3","200424","tet methylcytosine dioxygenase 3",0.205783314238622
"218104_at","TEX10","54881","testis expressed 10",0.259367465759111
"221259_s_at","TEX11","56159","testis expressed 11",0.297917127526475
"221438_s_at","TEX12","56158","testis expressed 12",0.0898530923081555
"221429_x_at","TEX13A","56157","testis expressed 13A",0.099046699389949
"221034_s_at","TEX13B","56156","testis expressed 13B",0.224936811119972
"221035_s_at","TEX14","56155","testis expressed 14, intercellular bridge forming factor",0.210509873837979
"221448_s_at","TEX15","56154","testis expressed 15, meiosis and synapsis associated",0.171587360089303
"218099_at","TEX2","55852","testis expressed 2",0.642868626175567
"212084_at","TEX261","113419","testis expressed 261",0.186578655536989
"218548_x_at","TEX264","51368","testis expressed 264, ER-phagy receptor",0.134101215218855
"207364_at","TEX28","1527","testis expressed 28",0.288000966548672
"213346_at","TEX30","93081","testis expressed 30",0.271907311043825
"220109_at","TF","7018","transferrin",0.242994999216802
"203177_x_at","TFAM","7019","transcription factor A, mitochondrial",0.438997518967266
"204653_at","TFAP2A","7020","transcription factor AP-2 alpha",0.282400200532086
"215686_x_at","TFAP2B","7021","transcription factor AP-2 beta",0.672059940013014
"205286_at","TFAP2C","7022","transcription factor AP-2 gamma",0.368896309096784
"205688_at","TFAP4","7023","transcription factor AP-4",0.195905486909836
"219169_s_at","TFB1M","51106","transcription factor B1, mitochondrial",0.161338693072112
"218605_at","TFB2M","64216","transcription factor B2, mitochondrial",0.568540547474691
"207627_s_at","TFCP2","7024","transcription factor CP2",0.219957967052408
"219735_s_at","TFCP2L1","29842","transcription factor CP2 like 1",0.382713409393495
"204147_s_at","TFDP1","7027","transcription factor Dp-1",0.459611368303431
"203588_s_at","TFDP2","7029","transcription factor Dp-2",0.0926981524324484
"207385_at","TFDP3","51270","transcription factor Dp family member 3",0.267631794821892
"206649_s_at","TFE3","7030","transcription factor binding to IGHM enhancer 3",0.17694922861159
"221866_at","TFEB","7942","transcription factor EB",0.593518647808638
"206715_at","TFEC","22797","transcription factor EC",0.581091907972263
"205009_at","TFF1","7031","trefoil factor 1",0.222603606110209
"214476_at","TFF2","7032","trefoil factor 2",0.50889904770584
"204623_at","TFF3","7033","trefoil factor 3",0.357953480938796
"217839_at","TFG","10342","trafficking from ER to golgi regulator",0.138505153481761
"202751_at","TFIP11","24144","tuftelin interacting protein 11",0.18493922694252
"213258_at","TFPI","7035","tissue factor pathway inhibitor",1.80861354752809
"209277_at","TFPI2","7980","tissue factor pathway inhibitor 2",0.340160909852007
"218996_at","TFPT","29844","TCF3 fusion partner",0.244104235137867
"210215_at","TFR2","7036","transferrin receptor 2",0.490234433310361
"208691_at","TFRC","7037","transferrin receptor",0.638438924050407
"203673_at","TG","7038","thyroglobulin",0.332945664616561
"208249_s_at","TGDS","23483","TDP-glucose 4,6-dehydratase",0.516166376542594
"211258_s_at","TGFA","7039","transforming growth factor alpha",0.387808832402288
"203085_s_at","TGFB1","7040","transforming growth factor beta 1",0.489015279226347
"209651_at","TGFB1I1","7041","transforming growth factor beta 1 induced transcript 1",0.152935812994592
"209908_s_at","TGFB2","7042","transforming growth factor beta 2",0.227321341749657
"209747_at","TGFB3","7043","transforming growth factor beta 3",0.249361463205577
"201506_at","TGFBI","7045","transforming growth factor beta induced",0.374439945633526
"206943_at","TGFBR1","7046","transforming growth factor beta receptor 1",1.12946352412286
"207334_s_at","TGFBR2","7048","transforming growth factor beta receptor 2",0.48232173688329
"204731_at","TGFBR3","7049","transforming growth factor beta receptor 3",0.523671310391013
"205210_at","TGFBRAP1","9392","transforming growth factor beta receptor associated protein 1",0.529161350701082
"203313_s_at","TGIF1","7050","TGFB induced factor homeobox 1",0.523546987260861
"218724_s_at","TGIF2","60436","TGFB induced factor homeobox 2",0.587113092254024
"206008_at","TGM1","7051","transglutaminase 1",0.552420531583859
"211573_x_at","TGM2","7052","transglutaminase 2",0.72668159119662
"206004_at","TGM3","7053","transglutaminase 3",0.791110650514684
"217566_s_at","TGM4","7047","transglutaminase 4",0.273328589247449
"207911_s_at","TGM5","9333","transglutaminase 5",0.269446299534249
"203834_s_at","TGOLN2","10618","trans-golgi network protein 2",0.253644897197448
"219231_at","TGS1","96764","trimethylguanosine synthase 1",0.454566579985496
"208291_s_at","TH","7054","tyrosine hydroxylase",0.398404828465068
"220212_s_at","THADA","63892","THADA armadillo repeat containing",0.580989920182551
"219292_at","THAP1","55145","THAP domain containing 1",0.172320714272102
"219596_at","THAP10","56906","THAP domain containing 10",0.473067093461539
"212910_at","THAP11","57215","THAP domain containing 11",0.241703243161883
"209323_at","THAP12","5612","THAP domain containing 12",0.612172336693192
"217658_at","THAP3","90326","THAP domain containing 3",0.245729472627248
"220417_s_at","THAP4","51078","THAP domain containing 4",0.235986921471632
"218492_s_at","THAP7","80764","THAP domain containing 7",0.184894618556603
"220360_at","THAP9","79725","THAP domain containing 9",0.205451718507988
"215009_s_at","THAP9-AS1","100499177","THAP9 antisense RNA 1",0.474034222795831
"203888_at","THBD","7056","thrombomodulin",0.679172902491971
"201110_s_at","THBS1","7057","thrombospondin 1",1.10643745337628
"203083_at","THBS2","7058","thrombospondin 2",2.21449789916192
"209561_at","THBS3","7059","thrombospondin 3",0.182163180856159
"204776_at","THBS4","7060","thrombospondin 4",0.29790890304524
"218500_at","THEM6","51337","thioesterase superfamily member 6",0.272338239742221
"207571_x_at","THEMIS2","9473","thymocyte selection associated family member 2",0.124531971398596
"219122_s_at","THG1L","54974","tRNA-histidine guanylyltransferase 1 like",0.0839811521172571
"219800_s_at","THNSL1","79896","threonine synthase like 1",0.0793419746898936
"219044_at","THNSL2","55258","threonine synthase like 2",0.523989905371705
"204064_at","THOC1","9984","THO complex subunit 1",0.324779935864622
"222122_s_at","THOC2","57187","THO complex subunit 2",0.323878263590597
